plasmid_id,Plasmid_Length,host_taxonomy,ecosystem,Predicted_PCN,PCN,ecosystem_group,MOBF,MOBT,MOBH,MOBC,MOBQ,MOBP2,MOBP3,MOBV,MOBP1,MOBB,Total_mob_genes
IMGPR_plasmid_3300029531_000006,5456,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.998188209,19.04917907,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029531_000007,4247,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.099143122,21.1789385,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029531_000016,4885,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.907458998,17.31021311,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029531_000023,3808,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.332096188,26.99696715,Human_associated,0,0,0,0,1,0,0,0,0,0,2
IMGPR_plasmid_3300029532_000001,5563,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.266535212,8.645921775,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029532_000004,9985,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.262044598,8.602702773,Human_associated,0,0,0,0,0,0,0,0,0,1,1
IMGPR_plasmid_3300029532_000006,9390,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.422946264,10.27904144,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029532_000007,6032,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.655331282,13.22969933,Human_associated,0,0,0,0,0,0,0,0,0,1,1
IMGPR_plasmid_3300029533_000002,5258,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.903114899,17.23084425,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029533_000004,5411,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.699451634,13.87157443,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029533_000006,4395,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.842920378,16.16582311,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029534_000007,4247,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.843783939,16.18065323,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029534_000012,5249,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.943217425,17.97680464,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029534_000019,10144,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.985861239,6.285319086,Human_associated,0,0,0,0,0,0,0,0,0,1,1
IMGPR_plasmid_3300029534_000029,31301,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.192616935,2.29569455,Human_associated,0,0,0,0,1,0,0,0,0,0,1
IMGPR_plasmid_3300029534_000044,4741,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.715653929,14.11449064,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029534_000050,2542,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.967267498,51.83994815,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029534_000074,25286,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.185199883,2.27134064,Human_associated,0,0,0,0,1,0,0,0,0,0,1
IMGPR_plasmid_3300029534_000078,9246,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.044760334,6.727306342,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029534_000085,4608,d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.734683925,14.40487356,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029535_000003,7295,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.516708051,11.38774963,Human_associated,0,0,0,0,0,0,0,0,0,1,1
IMGPR_plasmid_3300029535_000006,5702,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.773829821,15.01986991,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029535_000011,4247,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.101548583,21.23235328,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029535_000019,4885,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.789506567,15.27298819,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029535_000023,7699,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.423115586,10.28095139,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029536_000002,5690,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.040440943,19.91446328,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029536_000004,5460,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.97529553,18.59541343,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029536_000005,4166,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.17465316,22.91852252,Human_associated,0,0,0,0,1,0,0,0,0,0,1
IMGPR_plasmid_3300029536_000006,9227,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.046672484,6.742096245,Human_associated,0,0,0,0,0,0,0,0,0,1,1
IMGPR_plasmid_3300029536_000008,4437,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.855709619,16.38677081,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029536_000015,4908,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.943199459,17.97646371,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029536_000018,2984,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.470001173,31.13678015,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029536_000020,4884,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.847421066,16.24325523,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029536_000125,8313,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.116972883,7.305956292,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029537_000005,9983,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.302089103,8.995041331,Human_associated,0,0,0,0,0,0,0,0,0,1,1
IMGPR_plasmid_3300029537_000006,5460,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.024073787,19.5749391,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029537_000008,9383,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.427915266,10.3352265,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029537_000012,6032,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.660102681,13.29775713,Human_associated,0,0,0,0,0,0,0,0,0,1,1
IMGPR_plasmid_3300029537_000018,2750,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.269052441,25.28641959,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029537_000048,4070,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.108363998,21.38439352,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029538_000001,5121,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.924819085,17.63085515,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029538_000002,6802,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.861147177,16.4815699,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029538_000004,5698,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.716095107,14.12116029,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029538_000012,4061,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,4.001969832,53.70580524,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029538_000017,4281,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.78035331,42.83152513,Human_associated,0,0,0,0,1,0,0,0,0,0,1
IMGPR_plasmid_3300029538_000032,2005,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas funiformis,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.86964812,16.63081317,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029538_000033,15303,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.778434536,4.920580707,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029538_000037,5901,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.181234655,7.857235143,Human_associated,0,0,0,0,1,0,0,0,0,0,1
IMGPR_plasmid_3300029538_000042,2953,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.704739517,39.63946004,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029538_000045,2454,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas funiformis,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.430714037,29.89869768,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029538_000063,2047,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas funiformis,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.884418908,16.893167,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029538_000162,2414,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.623018328,36.45043509,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029538_000169,5674,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.700450928,13.88644293,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029539_000004,10932,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.146699888,7.5565741,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029539_000026,23628,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.269675206,2.559696208,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029539_000044,4017,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum hallii,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.974392312,18.57772248,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029539_000098,2174,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,4.290275256,71.98655569,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029540_000003,5715,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.767053949,14.91168825,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029540_000004,6806,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.853276867,16.34452451,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029540_000006,6152,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.748353993,14.61690517,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029540_000007,5949,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.437684253,10.44650282,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029540_000042,3446,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas funiformis,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.989002566,18.86585772,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029540_000045,15656,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.677888693,4.354239585,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029540_000047,11430,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.871553814,5.498385845,Human_associated,0,0,0,0,1,0,0,0,0,0,1
IMGPR_plasmid_3300029540_000094,8857,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615;s__KLE1615 sp900066985,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.228412915,8.285118105,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029541_000002,7218,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.294138841,8.915893172,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029541_000007,6187,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.82857269,15.92129165,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029541_000009,8052,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.35842017,9.57423276,Human_associated,0,0,0,0,0,0,0,0,0,1,1
IMGPR_plasmid_3300029541_000063,4489,d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.65335671,13.20162947,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029541_000084,2856,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.301447198,26.15190468,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029542_000003,9227,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.126750298,7.387565385,Human_associated,0,0,0,0,0,0,0,0,0,1,1
IMGPR_plasmid_3300029542_000004,4247,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.81234726,15.64895181,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029542_000006,6420,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.521137298,11.44273973,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029542_000015,5787,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.732098028,14.36508962,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029542_000045,2454,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas funiformis,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.249729999,24.78337744,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029543_000002,5708,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.715811281,14.11686912,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029543_000004,5435,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.059148018,20.3093942,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029543_000007,5412,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.682028573,13.61471025,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029543_000008,5864,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.906197157,5.727456632,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029543_000014,9045,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.220020116,8.207516085,Human_associated,0,0,0,0,0,0,0,0,0,1,1
IMGPR_plasmid_3300029543_000033,4463,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A mortiferum,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.84691924,5.340256595,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029543_000068,4660,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A mortiferum,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.954404616,6.059714533,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300029544_000003,4203,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.190301828,23.29575948,Human_associated,0,0,0,0,1,0,0,0,0,0,1
IMGPR_plasmid_3300029544_000005,4416,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.842586053,16.16008509,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300029544_000009,4228,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.724028373,14.24159759,Human_associated,0,0,0,0,1,0,0,0,0,0,1
