plasmid_id,Plasmid_Length,host_taxonomy,ecosystem,Predicted_PCN,PCN,ecosystem_group,Antitoxin CcdA,Antitoxin DinJ,Antitoxin HigA1,Antitoxin LsoB,Antitoxin MazE,Antitoxin VapB,Antitoxin VapB2,Antitoxin YefM,Antitoxin YobK,Antitoxin YokJ,Antitoxin epsilon,Endoribonuclease toxin MazF,Putative toxin HigB2,Toxin CcdB,Toxin HigB-1,Toxin HigB-2,Toxin PezT,Toxin RTX-I translocation ATP-binding protein,Toxin RelG,Toxin RelK,Toxin YoeB,Toxin zeta,mRNA interferase toxin RelE,mRNA interferase toxin YafQ
IMGPR_plasmid_3300029540_000045,15656,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.677888693,4.354239585,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029542_000015,5787,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.732098028,14.36508962,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029543_000004,5435,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.059148018,20.3093942,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029543_000007,5412,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.682028573,13.61471025,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IMGPR_plasmid_3300029544_000026,4802,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.970767572,18.5068868,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029545_000095,73272,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,0.911068903,1.486979453,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029546_000075,10363,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.885041253,5.586626155,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029551_000004,6158,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.515986678,11.37881666,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029551_000008,10287,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.986919142,6.293030322,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IMGPR_plasmid_3300029552_000002,5681,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.959571548,18.28970528,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029553_000008,9097,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.326709691,9.244179504,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IMGPR_plasmid_3300029554_000006,5454,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.083534395,20.83544124,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029554_000008,5412,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.673643784,13.4926813,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IMGPR_plasmid_3300029554_000071,15637,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.686377391,4.399883561,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029555_000040,3832,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.473144131,31.23794359,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029557_000001,6138,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.886466543,16.9298432,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029557_000008,6709,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.156741443,7.64292825,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMGPR_plasmid_3300029558_000001,5758,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.042084882,19.94887366,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029559_000004,6140,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.887194073,16.94289246,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029559_000029,6132,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.803347825,15.49979284,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029561_000009,8515,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.382384474,9.830697614,Human_associated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029561_000233,12106,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.024940139,6.575657447,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029562_000004,6134,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.838628831,16.09231301,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029562_000007,6196,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.850387191,16.2944768,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029563_000033,20913,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.168429757,2.216937296,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029563_000034,14992,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.607827346,3.991953649,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029564_000037,4495,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.387128833,28.58089853,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029566_000014,10309,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.986815157,6.292271995,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IMGPR_plasmid_3300029567_000014,5230,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.925689865,17.64708559,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029567_000025,12149,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.978339729,6.230728046,Human_associated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029570_000006,6161,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.923808471,17.61203606,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029570_000010,33396,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.349000778,2.85357303,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029570_000036,9748,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.277989665,8.757045746,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029570_000046,6114,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.793955542,15.34554759,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029571_000028,9023,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.225381812,8.257016565,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029573_000038,6119,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.571755982,12.08878795,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029574_000006,6496,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.79702499,15.39579649,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029574_000008,8441,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.180230728,7.848347588,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IMGPR_plasmid_3300029574_000011,9391,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.136077032,7.466159919,Human_associated,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029574_000036,9145,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.176289644,7.813544127,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IMGPR_plasmid_3300029575_000044,67354,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,0.834803446,1.304361071,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029578_000007,8889,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.439404133,10.46620637,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IMGPR_plasmid_3300029578_000008,10391,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.818910447,5.165137542,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMGPR_plasmid_3300029580_000003,5702,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.858905408,16.44242415,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029580_000008,9064,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.348237155,9.467101578,Human_associated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029580_000013,5080,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.008479957,19.25658562,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029580_000015,10119,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.061046444,6.854184478,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029580_000069,14588,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.839121574,5.291009644,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029580_000144,8344,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.241285268,8.405411994,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029581_000023,9128,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Enterenecus;s__Enterenecus faecium,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.167861374,7.739573364,Human_associated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029582_000083,15644,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.680542304,4.368466523,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029583_000003,5782,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.811353583,15.63241634,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029584_000019,4879,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.818793138,15.75661555,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IMGPR_plasmid_3300029586_000005,6078,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.878779681,16.79254734,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029586_000022,9377,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.479655901,10.93715615,Human_associated,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029586_000029,8217,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615;s__KLE1615 sp900066985,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.132959172,7.439804727,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029586_000137,4979,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.806423683,15.55062197,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029587_000045,6883,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417;s__UBA1417 sp003531055,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.565540855,12.00769174,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029587_000069,14575,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.853708416,5.383448166,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029588_000003,5563,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.898285872,17.14301924,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029588_000019,5074,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.018787858,19.46646838,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029588_000023,8405,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.691223972,13.74971811,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029588_000151,14240,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417;s__UBA1417 sp003531055,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.77253508,4.885755326,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029589_000011,6160,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.86635709,16.57288501,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029590_000009,6047,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.849104025,16.27229935,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029592_000009,5126,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.036598586,19.83425665,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029592_000038,7657,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.484964835,11.00069824,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029593_000001,5896,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.890685747,17.0056527,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029593_000280,7369,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.109343206,7.242825669,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029594_000021,7533,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.06471599,6.883058714,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMGPR_plasmid_3300029594_000023,9948,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.264599121,8.627264464,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IMGPR_plasmid_3300029595_000001,6061,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.87155802,16.66451844,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029595_000037,6138,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.833513076,16.0050962,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029603_000007,6144,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.843539084,16.17644698,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029603_000009,9083,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.333604293,9.315053089,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IMGPR_plasmid_3300029603_000021,16253,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.475412151,3.372837671,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMGPR_plasmid_3300029603_000048,8892,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.076495989,6.976470247,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029604_000004,5709,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.067161895,20.48085118,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029604_000058,4054,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.384039195,28.48964529,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029605_000260,11957,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.080935958,7.011964269,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029608_000032,12899,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.97921472,6.237057639,Human_associated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029609_000008,10930,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.863058179,5.443411776,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029609_000033,7340,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.684033397,13.64403957,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029610_000008,8312,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.29830159,8.957256579,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IMGPR_plasmid_3300029610_000030,9301,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.298922996,8.963446008,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029610_000049,14576,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.655292668,4.234611702,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029610_000093,13166,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417;s__UBA1417 sp003531055,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.961761521,6.111843701,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029611_000005,6226,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.857321285,16.41481507,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029611_000034,15666,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.548626784,3.705004755,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
