SeqID,Degree,PCN,Plasmid_Length
NZ_CP055338.1,535,35.48194228,3944
NZ_CP039324.1,535,37.72596293,5134
NZ_CP099264.1,535,38.60504274,4215
NZ_CP103736.1,535,39.89550115,4017
NZ_CP056715.1,535,41.91310246,3708
NZ_CP055548.1,535,43.11558525,3438
NZ_CP033807.1,535,43.53342383,1085
NZ_CP039308.1,535,44.03930062,5134
NZ_CP050774.1,54,46.57343097,4677
NZ_CP046652.1,535,48.05959423,3511
NZ_CP056689.1,535,48.38782765,5754
NZ_CP110639.1,151,51.33544468,5251
NZ_CP056389.1,535,51.81002739,4426
NZ_CP031995.1,61,53.38250028,6950
NZ_CP029433.1,535,53.40378165,4095
NZ_CP056390.1,535,54.8488223,3515
NZ_CP058185.1,535,55.60850715,3514
NZ_CP041028.1,535,56.93786148,4236
NZ_CP050715.1,535,57.50202022,3374
NZ_CP056134.1,535,57.91703195,3875
NZ_CP055313.1,535,58.32260823,3844
NZ_CP055401.1,535,59.07442623,3652
NZ_CP048783.1,535,59.39670622,3511
NZ_CP067243.1,54,59.51466655,3902
NZ_CP055339.1,535,63.2917774,3536
NZ_CP099085.1,343,65.799443,5791
NZ_CP055559.1,535,65.93652952,4048
NZ_CP055411.1,535,69.83381999,1148
NZ_CP056189.1,535,71.50909863,4196
NZ_CP058174.1,535,73.58691343,4426
NZ_AP027261.1,535,81.09606212,6675
NZ_CP048805.1,535,84.7020007,3511
NZ_CP099224.1,535,86.60158352,5461
NZ_CP055887.1,535,86.65524294,3875
NZ_CP065618.1,535,87.89367944,14263
NZ_CP039330.1,535,88.59252722,4251
NZ_CP050766.1,54,90.05692427,3916
NZ_AP027209.1,535,103.2562336,7136
NZ_CP048394.1,535,111.7815626,3544
NZ_CP055994.1,535,133.0622165,3514
NZ_CP056555.1,535,138.7383406,4426
NZ_CP045948.1,535,150.0515067,4251
NZ_CP051446.1,535,277.6385416,4018
NZ_CP083660.1,17,0.876808601,89812
NZ_CP026170.1,77,1.772044374,128920
NZ_CP077332.1,4,0.434216034,157312
NZ_CP110637.1,20,0.842838632,204301
NZ_CP032834.1,23,1.621812733,133713
NZ_CP055274.1,8,0.636198398,98206
NZ_CP065669.1,31,0.91912626,352740
NZ_CP065714.1,38,1.338614861,426536
NZ_CP011587.1,77,1.423339665,51321
NZ_CP056664.1,104,2.906308196,106339
NZ_CP067075.1,2,0.439103827,158599
NZ_CP072176.1,2,0.703689332,158603
NZ_CP027617.1,95,1.151790575,54242
NZ_LR828262.1,82,1.734999493,47388
NZ_CP026184.1,92,3.802566472,60046
NZ_CP132955.1,1,0.44078333,18806
NZ_CP092389.1,1,0.440793799,133343
NZ_CP127875.1,1,1.049729498,116425
NZ_OW970358.1,47,1.2440696,116273
NZ_CP080515.1,22,0.444558351,129660
NZ_CP121074.1,19,0.847015643,195026
NZ_CP121069.1,19,0.885244386,195307
NZ_CP121071.1,19,0.909197963,195305
NZ_CP093401.1,19,0.92548496,195315
NZ_CP121067.1,19,0.932430435,195329
NZ_CP121077.1,19,1.150412762,195315
NZ_CP082163.1,6,0.697366967,220947
NZ_CP032003.1,8,0.445992754,86699
NZ_CP076808.1,15,0.452345287,65432
NZ_CP026423.1,13,0.758703105,40249
NZ_CP068182.1,8,0.811140322,75090
NZ_CP031980.1,11,1.053175488,107843
NZ_CP042558.1,13,1.274031357,59744
NZ_CP068177.1,8,1.556405517,74837
NZ_CP068205.1,13,1.579282576,131816
NZ_CP064052.1,52,5.424562606,39679
NZ_CP079957.1,30,0.462661285,66425
NZ_CP079972.1,30,0.540235037,66425
NZ_CP079985.1,18,0.577479084,102209
NZ_CP092642.1,67,0.832700382,33038
NZ_CP040856.1,24,1.113664888,106173
NZ_CP065730.1,29,1.75379688,62291
NZ_LR723672.1,16,0.447535929,206959
NZ_CP010024.1,19,0.995779676,437218
NZ_CP102465.1,61,1.101698434,240894
NZ_CP028810.1,51,1.164068846,200961
NZ_CP090644.1,39,1.305657489,199797
NZ_CP045405.1,14,1.330253217,182030
NZ_CP090638.1,36,1.488751792,198595
NZ_CP045383.1,9,1.589646808,70393
NZ_CP102470.1,61,1.616172688,240902
NZ_CP011053.1,16,1.646119736,313995
NZ_AP024225.1,10,0.447825951,48695
NZ_CP065736.1,10,0.53596835,58335
NZ_CP065703.1,10,0.624027548,58281
NZ_CP065732.1,14,0.827593387,95531
NZ_CP087602.1,19,0.886960857,54984
NZ_CP087700.1,19,0.964131135,66623
NZ_CP084191.1,10,1.089284487,56665
NZ_CP043524.1,9,1.275036488,49639
NZ_CP097071.1,34,1.765368347,76993
NZ_CP031539.1,10,1.873116391,50160
NZ_CP025493.2,12,0.777886893,113526
NZ_CP027384.1,66,2.194676478,27224
NZ_CP020444.2,17,1.059718573,188526
NZ_CP085937.1,82,1.001596331,628583
NZ_CP048538.1,3,0.451553511,140597
NZ_CP031977.1,6,0.589506486,83559
NZ_AP023327.1,4,0.633194753,84396
NZ_CP030373.1,3,0.752488384,47380
NZ_CP032268.1,4,0.800000031,66814
NZ_CP104653.1,20,0.859761264,123124
NZ_CP047975.1,15,1.22099174,100072
NZ_CP010104.1,8,1.877486159,41959
NZ_CP043460.1,18,2.09736662,19653
NZ_CP055419.1,7,4.632937991,24949
NZ_CP119401.1,13,0.549074984,76850
NZ_CP119403.1,13,0.568191852,76849
NZ_CP070916.1,14,0.682288276,106065
NZ_CP070907.1,18,0.806488452,142545
NZ_LR130553.1,26,0.888556615,123043
NZ_CP119405.1,13,1.010418205,76855
NZ_CP050807.1,5,0.456872635,51115
NZ_CP064861.1,3,0.703075551,62468
NZ_CP116551.1,12,0.798827499,41241
NZ_CP102718.1,11,2.707514913,28719
NZ_CP037936.1,3,0.458688669,25506
NZ_CP066079.1,17,1.893802823,36375
NC_015429.1,37,4.272518274,18513
NZ_AP024227.1,11,0.459734132,29033
NZ_AP024228.1,15,0.667568636,16682
NZ_AP024215.1,11,0.948910983,29031
NZ_CP054008.1,10,1.00526222,30849
NZ_CP065986.1,17,1.713896234,35706
NZ_CP129295.1,10,1.759852836,36078
NZ_CP129298.1,18,1.925769355,13521
NZ_CP065733.1,11,2.107875725,46749
NZ_CP020611.1,23,2.127605783,30274
NZ_CP043518.1,7,2.830393734,25379
NZ_CP124903.1,9,44.68339998,13517
NZ_CP027299.1,106,0.796675145,377458
NZ_CP103578.1,101,1.054629264,517560
NZ_CP017008.1,13,0.46079677,76088
NZ_CP017010.1,13,1.213219876,74424
NZ_CP011973.1,13,1.266625359,74423
NZ_CP032632.1,13,1.334944293,72748
NZ_CP019733.1,13,1.514175177,74460
NZ_CP019731.1,13,1.764554979,74460
NZ_CP134067.1,13,2.064613705,74428
NZ_CP136505.1,12,2.217479,77276
NZ_CP135284.1,13,2.624258818,74466
NZ_CP136507.1,13,2.732125627,73350
NZ_CP046036.1,19,3.596019638,51521
NZ_CP031227.1,28,8.29941535,62136
NZ_OX419581.1,1,0.461101357,63590
NZ_OX419568.1,1,1.683881939,64688
NZ_CP102860.1,13,1.33222753,42901
NZ_CP102715.1,17,1.654296861,44665
NZ_AP014682.1,17,1.797230342,40971
NZ_CP065690.1,8,7.161465958,26514
NZ_CP080015.1,29,0.549361881,68631
NZ_CP079966.1,25,0.55088425,72742
NZ_CP062391.1,66,1.162938717,37087
NZ_CP029650.1,108,1.548440131,40931
NZ_CP098522.1,14,0.46436146,198716
NZ_CP110468.1,5,0.902373785,141033
NZ_CP029396.2,16,1.012450403,355358
NZ_CP048851.1,4,1.014329185,132632
NZ_CP048135.1,13,1.268325412,208004
NZ_CP042365.1,13,1.594259654,256887
NZ_AP024709.1,11,1.597784542,117717
NZ_CP027531.1,5,1.731839622,146698
NZ_CP029100.1,79,0.557960951,29625
NZ_CP056271.1,106,1.800244373,100178
NZ_CP056187.1,108,6.068837268,73037
NZ_CP026180.1,25,0.471311299,97198
NZ_CP066871.1,23,0.53979467,191630
NZ_CP115839.1,34,0.46613711,42434
NZ_AP025655.1,36,0.699668827,39690
NZ_CP038592.1,47,1.252447933,33119
NZ_CP032206.1,34,1.329331341,42202
NZ_CP038594.1,47,1.435008059,33103
NZ_CP024432.1,36,1.517037778,45291
NZ_CP027797.1,34,1.538061699,38997
NZ_CP109743.1,25,1.79865221,39814
NZ_CP021954.1,34,1.849309801,42816
NZ_CP026209.1,36,1.934128935,42693
NZ_CP039280.1,44,1.970982906,26170
NZ_CP038609.1,44,2.219390004,26170
NZ_CP038605.1,44,2.312284352,26170
NZ_CP083785.1,34,2.652975813,44303
NZ_CP060514.1,35,3.302361136,41605
NZ_CP055415.1,47,3.500360069,30524
NZ_OW967377.1,43,3.668296216,34760
NZ_CP084793.1,36,3.711362313,40280
NZ_CP083778.1,35,3.85449886,33739
NZ_CP065692.1,28,3.941444324,44679
NZ_CP083793.1,47,4.528194898,31974
NZ_CP055407.1,34,4.616717999,40949
NZ_CP023444.1,48,4.698600862,32873
NZ_CP083799.1,47,4.995335807,33875
NZ_CP055885.1,23,5.02001133,43121
NZ_CP041954.1,29,5.026475209,22424
NZ_CP040996.1,23,5.362655575,42105
NZ_CP027799.1,34,5.844413948,38978
NZ_CP083770.1,35,7.100664013,33807
NZ_CP055585.1,34,8.680639874,40792
NZ_CP055335.1,31,9.006532008,42204
NZ_CP055423.1,34,9.494378326,40792
NZ_CP039307.1,35,9.702481095,40628
NZ_CP055453.1,36,11.56378722,41042
NZ_CP055590.1,34,15.03930975,40792
NZ_CP067438.1,53,2.738257365,81640
NC_023136.1,13,0.471899998,285395
NZ_CP031323.1,15,1.026370772,82461
NZ_CP024294.1,20,0.473524152,101907
NZ_CP031904.1,41,0.679915933,75669
NZ_CP024231.1,6,0.752314778,82510
NC_018666.1,41,0.844753138,74217
NC_018654.1,41,0.846461596,74213
NC_018662.1,41,1.0897092,75573
NZ_CP096978.1,36,1.262244417,75597
NZ_CP041001.1,41,2.048198976,75555
NZ_CP027392.1,41,2.241425428,75562
NZ_CP023533.1,41,2.629992967,75566
NZ_CP023530.1,41,2.835660586,75554
NZ_CP022087.2,41,3.10700898,75559
NZ_CP094664.1,92,0.476246277,27265
NZ_CP062361.1,76,0.907159601,42244
NZ_CP047862.1,93,0.917573412,27267
NZ_CP047866.1,93,0.937348452,27266
NZ_CP047858.1,93,1.189020732,27268
NZ_CP047860.1,93,1.231727335,27268
NZ_CP047855.1,93,1.232193062,27159
NZ_CP070992.1,76,1.260562385,36441
NZ_LR130512.1,93,1.271053421,27204
NC_017339.1,104,1.308607622,20730
NZ_CP047864.1,93,1.385923919,27268
NZ_CP068144.1,98,1.536542727,19758
NZ_CP070987.1,96,1.541322024,19830
NZ_CP062371.1,93,1.659245208,27267
NZ_CP062389.1,93,1.672527712,27269
NZ_CP062392.1,105,1.768288077,24655
NZ_CP062369.1,93,1.793624615,27268
NZ_CP062355.1,104,1.849090422,20680
NZ_CP091413.1,107,1.877268904,24653
NZ_CP045867.1,93,1.879627017,27265
NZ_CP017678.1,93,1.881510663,27264
NZ_CP062379.1,93,1.91082905,27265
NZ_CP069474.1,88,1.966632865,30898
NZ_CP117205.1,117,2.080826886,27080
NZ_AP025684.1,110,2.110554275,24495
NZ_CP062359.1,93,2.181118648,27268
NZ_CP062367.1,117,2.216256767,27068
NZ_LR130519.1,117,2.254531244,27037
NZ_CP062315.1,117,2.289077281,27035
NZ_CP117240.1,74,2.297597618,30891
NZ_CP062319.1,107,2.314486879,24654
NZ_CP062365.1,65,2.366191521,27473
NZ_AP024171.1,107,2.537613262,24653
NZ_CP117237.1,93,2.575657971,27269
NZ_CP026065.1,84,2.619658395,45039
NZ_CP062385.1,104,2.673475394,20730
NZ_CP026955.1,36,2.681422373,4341
NZ_CP062325.1,117,2.736901369,27068
NZ_CP050981.1,35,2.76548195,18211
NZ_CP065660.1,74,2.851242562,43211
NZ_CP062321.1,117,2.866321797,27068
NZ_CP062349.1,104,3.008825005,20653
NZ_CP062328.1,104,3.034052274,20730
NZ_CP062343.1,104,3.082976925,20691
NZ_CP070984.1,104,3.129806412,20730
NZ_CP014118.1,70,3.163459678,25054
NZ_CP047821.1,95,3.206823275,27406
NZ_CP062394.1,95,3.210993749,27439
NZ_LR735442.1,89,3.237597144,16034
NZ_CP062341.1,104,3.30565731,20721
NZ_CP026969.1,30,3.37370859,9124
NZ_CP069953.1,102,3.388620413,30896
NZ_CP029670.1,93,3.549095992,27276
NZ_CP047831.1,39,3.589498256,25209
NZ_CP029079.1,107,3.601072423,24653
NZ_CP041009.1,73,3.607705832,32188
NZ_CP062332.1,97,3.628595478,13162
NZ_CP062335.1,104,3.79609074,20691
NZ_CP062377.1,98,3.849872498,19781
NZ_CP069566.1,78,3.978602476,32653
NZ_CP014063.1,91,3.999925994,37980
NZ_CP029654.1,93,4.029021184,27267
NZ_CP044105.1,114,4.169811151,22780
NZ_CP029672.1,93,4.195389922,27269
NZ_CP026081.1,67,4.210468712,28102
NZ_CP047829.1,104,4.265178705,20730
NZ_CP029085.1,95,4.298789817,27267
NZ_CP047844.1,104,4.35867592,20730
NZ_CP062337.1,104,4.363712534,20730
NZ_CP062323.1,104,4.392675722,20691
NZ_CP030325.1,87,4.412849558,30429
NZ_CP029679.1,93,4.419859493,27267
NZ_CP029081.1,93,4.530590133,27246
NZ_CP012118.2,117,4.539042856,27043
NZ_CP030324.1,108,4.590552339,27168
NZ_LR130510.1,113,4.618430098,24885
NZ_CP029662.1,93,4.624389289,27238
NZ_CP029665.1,117,4.646430221,26984
NZ_CP047812.1,104,4.798767277,20730
NZ_CP042287.1,104,4.90913356,21570
NZ_CP047846.1,105,5.123193112,20651
NZ_CP029659.1,93,5.15522921,27244
NZ_CP029677.1,117,5.291432404,27067
NZ_CP029656.1,93,5.373901156,27245
NZ_CP029666.1,117,5.540739462,27063
NZ_CP047838.1,104,5.806400198,20654
NZ_CP029083.1,104,5.890467473,20730
NZ_CP047827.1,104,6.014391082,20731
NZ_CP125896.1,115,6.859885161,31309
NZ_CP099577.1,106,9.050089472,16683
NZ_AP024512.1,97,19.70067019,20501
NZ_AP025695.1,103,41.31091969,17851
NZ_CP020945.2,10,0.477624627,161611
NZ_CP134727.1,10,0.830614626,121989
NZ_CP134756.1,10,0.861568844,132278
NZ_CP134752.1,10,0.942618803,85986
NZ_CP134764.1,9,0.993992052,123730
NZ_CP059087.1,10,1.521266002,90466
NZ_CP103973.1,6,1.25897726,57095
NZ_CP063823.1,5,0.481998006,188381
NZ_CP063960.1,4,0.501668795,208224
NZ_CP013682.1,7,0.878415434,196981
NZ_CP013295.1,7,0.939441827,196981
NZ_CP013709.1,7,1.18092667,205718
NZ_CP022401.1,4,1.302992391,210144
NZ_CP020445.2,13,0.620775659,174165
NZ_CP109966.1,5,1.020074505,672341
NC_015065.1,4,1.183842742,300292
NZ_CP065636.1,8,0.623337533,34568
NZ_AP024584.1,13,0.526448499,88903
NZ_CP117226.1,100,0.715565584,85160
NZ_AP023456.1,66,0.730103437,56841
NZ_CP097225.1,94,0.844109428,122319
NZ_CP006662.2,108,1.371164136,85161
NZ_CP018819.1,100,1.396151943,85161
NZ_CP021168.1,80,1.552671168,79064
NZ_CP087275.1,100,1.576475807,85168
NZ_CP021163.1,82,1.769767859,68573
NZ_CP073793.1,39,3.579711532,82998
NZ_CP083738.1,7,1.055287877,212640
NZ_CP123508.1,142,4.424679025,60727
NZ_CP083150.1,5,2.414299642,42790
NZ_AP023329.1,14,0.487032872,45372
NZ_CP050977.1,20,0.596505071,23319
NZ_CP027173.1,23,1.470184014,41559
NZ_CP062116.1,2,1.543677966,74540
NZ_CP085946.1,17,1.619851766,24567
NZ_CP085920.1,20,1.829511107,23319
NZ_AP024246.1,17,1.905175109,24567
NZ_CP117725.1,75,1.933044921,33750
NZ_AP024263.1,17,1.951372217,24567
NZ_AP024261.1,17,1.999769707,24567
NZ_AP024267.1,14,2.151218624,26019
NZ_AP024249.1,17,2.246294797,24567
NZ_AP024242.1,17,2.40877741,24567
NZ_CP026176.1,31,3.7576353,18977
NZ_CP087653.1,81,0.788716097,112393
NZ_CP087660.1,82,0.997157704,112390
NZ_CP087666.1,81,1.208470534,112224
NZ_CP013454.1,7,0.488767869,128579
NZ_CP009321.1,10,0.822308045,213090
NZ_CP090639.1,9,0.859614001,149535
NZ_CP044066.1,2,1.05052331,249232
NZ_CP085998.1,12,1.41312509,213709
NZ_CP022209.1,10,1.659202113,210568
NZ_CP091982.1,2,3.294251479,225188
NZ_CP020393.1,37,1.856621281,102598
NZ_CP043436.1,65,2.539980788,27915
NZ_CP069530.1,17,1.759774453,96693
NZ_CP117414.1,2,0.495985039,50217
NZ_CP117415.1,30,1.324524893,24142
NZ_CP067133.1,83,5.288491512,12374
NZ_CP090548.1,57,1.511638764,30305
NZ_CP026206.1,32,1.859720766,191344
NZ_CP021881.1,29,2.170739138,101165
NZ_CP014648.1,41,5.318173074,40448
NZ_CP135476.1,56,0.978483047,99166
NZ_CP040652.1,15,3.232509383,84296
NZ_CP075593.1,62,0.615722245,82789
NZ_CP028993.1,31,0.956454007,49476
NZ_CP023938.1,123,1.195240538,91069
NZ_CP016812.1,60,1.205285802,65887
NZ_CP016381.1,30,1.945245179,143348
NZ_CP053052.1,18,2.355216042,25682
NZ_CP033834.1,40,5.906187944,36032
NZ_CP026418.1,51,14.2334105,43928
NC_015169.1,104,0.736328687,314518
NC_017588.1,10,1.041653483,265886
NZ_CP026123.1,59,5.743710979,23973
NZ_OW969663.1,41,6.365191159,33557
NZ_CP096189.1,96,0.601980003,76094
NZ_CP117862.1,6,0.506488294,97332
NZ_CP084862.1,30,0.646634044,62914
NZ_CP118674.1,17,0.824401018,19581
NZ_CP118672.1,4,1.06804621,38109
NZ_LT900341.1,17,3.368469358,14547
NZ_CP089967.1,9,1.038434021,309984
NC_014120.1,44,1.10085601,489136
NZ_CP057035.1,33,0.704180732,227199
NZ_CP095007.1,4,0.507881206,260739
NC_019976.1,11,0.843993204,287963
NZ_CP034941.1,44,1.206437391,606697
NZ_CP044084.1,59,1.423885899,585976
NZ_CP092391.1,1,0.508995144,39414
NZ_CP069402.1,1,0.554829357,61040
NC_015715.1,4,0.511993711,37387
NC_013356.1,5,0.603377182,53380
NC_013357.1,3,0.816076685,40818
NC_022903.1,4,0.92367469,30952
NC_018147.1,20,2.249828315,14947
NZ_CP063981.1,52,0.512004432,65096
NZ_OD940433.1,42,0.831109802,52776
NZ_OD940435.1,43,1.022794422,68656
NZ_CP116568.1,28,1.089741295,61461
NZ_OD940439.1,54,1.094717472,41839
NZ_CP116563.1,28,1.20438192,61461
NZ_CP124922.1,39,1.219937846,65792
NZ_CP127179.1,41,1.266634737,62024
NZ_CP097057.1,23,1.327634175,76911
NZ_CP097060.1,37,1.33777978,69215
NZ_CP124885.1,39,1.402970669,65792
NZ_CP138659.1,35,1.406940076,82535
NZ_CP124917.1,42,1.415333252,61701
NZ_CP138657.1,30,1.537274093,82106
NZ_CP124915.1,24,1.564966112,52618
NZ_CP124924.1,30,1.684748608,53892
NZ_CP138654.1,28,1.703917437,53680
NZ_CP141097.1,37,2.012858947,57805
NZ_CP091232.1,35,2.169633071,37865
NZ_CP116577.1,35,2.368027025,36331
NZ_CP097050.1,33,2.462171184,47498
NZ_CP116506.1,59,2.470976308,19187
NZ_CP116572.1,50,2.499848235,63994
NZ_CP097036.1,47,3.143178664,57576
NZ_CP116509.1,40,3.984304597,27307
NZ_CP097018.1,59,4.526294451,19187
NZ_CP097054.1,59,4.961402344,19187
NZ_CP126903.1,10,0.952904293,352975
NZ_AP022571.1,10,1.128081084,216341
NZ_AP022578.1,11,1.236295753,266447
NZ_CP069608.1,3,1.371084432,152532
NZ_CP095404.2,51,1.695383183,691102
NZ_CP095746.1,22,1.862406894,232150
NZ_CP030366.1,2,0.541529031,66674
NZ_CP050808.1,7,0.520279977,45820
NZ_CP050806.1,4,0.744833991,75282
NZ_CP068105.1,4,1.066472073,57485
NZ_CP066044.1,11,1.168810987,33958
NZ_CP094951.1,9,1.176909856,73147
NZ_CP066080.1,20,2.310074991,40880
NZ_CP047178.1,7,0.5215813,50370
NZ_CP120215.1,42,1.599290649,9262
NZ_CP040529.1,51,2.289852485,33036
NZ_CP065922.1,49,5.469605074,15734
NZ_CP031973.1,5,0.522119641,82274
NZ_CP068198.1,21,0.922902443,206659
NZ_AP028416.1,77,0.537680702,111773
NZ_CP091222.1,107,0.708289542,174795
NZ_CP065529.1,81,0.709201528,215857
NZ_CP116541.1,77,0.799495234,158971
NZ_CP116547.1,77,0.812714597,158971
NZ_CP012448.1,61,0.829680713,172088
NZ_CP012439.1,60,0.830454106,81463
NZ_CP066401.1,60,0.837014667,134230
NZ_CP012461.1,64,0.856940794,200151
NZ_CP091214.1,95,0.89208786,174882
NZ_AP024838.1,78,0.920133537,155411
NZ_OU016028.1,86,0.93382724,202690
NZ_CP012455.1,61,0.945328641,204986
NZ_CP066390.1,67,0.947766518,153899
NZ_CP116529.1,67,0.950817132,184843
NZ_CP116533.1,67,0.959699752,186836
NZ_CP116525.1,63,0.971996599,57016
NZ_CP065548.1,52,0.995252481,55498
NZ_CP012456.1,66,0.995676483,54823
NZ_CP066422.1,64,1.009182773,202167
NZ_CP066668.1,59,1.010743214,134270
NZ_CP066654.1,59,1.016414408,134270
NZ_CP012441.1,62,1.02276776,201621
NZ_CP066416.1,52,1.023607732,55498
NZ_CP012472.1,77,1.028862334,215120
NZ_CP116550.1,77,1.028919752,160122
NZ_CP089320.1,81,1.031056132,228311
NZ_OU015947.1,86,1.083163232,202753
NZ_CP097028.1,104,1.08722737,189968
NZ_CP066647.1,52,1.092733086,55497
NZ_CP065929.1,62,1.135455998,126296
NZ_CP066630.1,81,1.139184309,164644
NZ_CP068116.1,59,1.177159831,140928
NZ_CP066430.1,55,1.179449522,57029
NZ_CP116515.1,70,1.184527244,148727
NZ_CP066411.1,52,1.190426992,55497
NZ_OU016037.1,88,1.201868974,204460
NZ_CP066616.1,52,1.211181658,59583
NZ_CP066624.1,52,1.212482403,55497
NZ_CP012449.1,66,1.213370924,56685
NZ_CP012469.1,62,1.21887577,49239
NZ_CP011829.1,81,1.237697481,229882
NZ_CP116524.1,64,1.254114128,184656
NZ_CP066404.1,53,1.264550917,60664
NZ_CP066660.1,60,1.300997448,187470
NZ_CP089321.1,67,1.301978515,59066
NZ_AP027301.1,84,1.302735739,122510
NZ_CP012443.1,74,1.37076446,57676
NZ_CP097015.1,80,1.395129097,232122
NZ_CP065931.1,74,1.397715997,56294
NZ_CP116544.1,86,1.398753566,242833
NZ_CP066631.1,66,1.404327607,61213
NZ_CP066445.1,55,1.42421408,57029
NZ_AP027295.1,91,1.449063385,243853
NZ_AP024832.1,68,1.452923329,92522
NZ_CP066391.1,73,1.48504604,56323
NZ_CP066609.1,52,1.507842849,59583
NZ_CP066437.1,55,1.534795955,57014
NZ_CP066423.1,66,1.543610729,54822
NZ_CP066733.1,55,1.55134723,57029
NZ_CP066384.1,47,1.677631897,60650
NZ_CP074106.1,71,1.6937594,168353
NZ_CP014534.1,63,1.7903457,55167
NZ_CP074110.1,77,1.83079162,165652
NZ_CP066640.1,50,1.843175237,56412
NZ_CP072879.1,87,2.018946847,246327
NZ_CP066453.1,52,2.113264569,55497
NZ_CP066661.1,62,2.410775266,62212
NZ_CP083180.1,56,2.597813835,124878
NZ_CP074108.1,77,3.107547235,165658
NZ_CP042589.1,22,1.18306043,42683
NZ_CP020060.1,28,1.312341936,50999
NZ_OW968128.1,28,1.766293491,27551
NZ_CP103599.1,21,1.984410953,34426
NZ_CP103585.1,9,0.526737091,35950
NZ_CP031581.1,28,1.172707993,71335
NZ_CP069834.1,8,1.970656756,33323
NZ_LR890650.1,36,2.100932343,70921
NZ_CP083786.1,10,2.227197207,42290
NZ_CP110113.1,35,1.350933687,146004
NZ_CP021741.1,19,1.185402093,89621
NZ_CP017935.1,19,1.431989531,89621
NZ_CP058134.1,48,2.895541002,54530
NZ_AP014865.1,26,0.685818147,437451
NZ_CP053952.1,50,0.733367708,480092
NZ_CP053949.1,50,0.780739146,480092
NC_013923.1,71,0.889335311,378348
NZ_CP139215.1,49,1.035644127,590668
NZ_CP020040.1,3,1.072810391,518852
NZ_CP065880.1,37,1.598496235,466364
NZ_CP094299.1,7,1.665357301,292578
NZ_CP009967.1,37,1.918991631,465970
NZ_CP065361.1,9,0.533334821,66678
NZ_AP027376.1,10,0.562843705,82980
NZ_CP045387.1,7,0.989118647,78249
NZ_CP045378.1,10,1.08433968,83443
NZ_CP041018.1,10,0.990016952,224736
NZ_CP067172.1,2,1.915691745,60130
NZ_CP090645.1,14,1.971471647,162811
NZ_CP056140.1,5,0.673951142,108254
NZ_CP072882.1,46,0.876583705,183270
NZ_CP012437.1,95,0.959439645,196671
NZ_CP012468.1,79,1.324510769,84196
NZ_CP021687.1,47,1.126147473,96814
NZ_CP123556.1,82,3.657157544,32523
NZ_CP123573.1,82,5.574709035,32543
NC_007489.1,1,0.543866769,105284
NZ_CP040289.1,11,1.166406689,324833
NZ_AP017376.1,10,1.234149575,143540
NZ_CP125222.1,29,1.444315279,29336
NC_015057.1,8,1.194138688,475658
NZ_CP056678.1,86,0.911741415,87741
NZ_CP058173.1,56,1.488487026,62863
NZ_CP055355.1,73,1.501042238,58103
NZ_CP066878.1,41,1.562793445,25403
NZ_CP109691.1,43,1.979762483,62976
NZ_CP056743.1,75,2.075901836,58103
NZ_CP056752.1,73,2.1026925,58103
NZ_CP056133.1,65,3.09672779,76485
NZ_OU701460.1,2,0.547733545,71909
NZ_CP031220.1,1,0.988503144,170445
NZ_CP021538.1,23,1.301476805,64372
NZ_CP033790.1,8,2.628980336,53042
NZ_CP012104.1,11,14.18403812,42726
NZ_CP031568.1,50,0.956564671,132677
NZ_CP099330.1,24,2.065604193,87952
NZ_CP100527.1,14,0.70759118,80637
NZ_CP116153.1,14,1.020934689,142064
NZ_CP075084.1,27,0.927009046,20414
NZ_CP044641.1,23,2.21624342,5259
NZ_CP027791.1,48,4.227969139,31204
NZ_CP097781.1,4,0.549742558,129705
NZ_CP097785.1,4,0.717957353,129705
NZ_CP090586.1,77,3.337617023,17673
NZ_CP106829.1,67,5.51377992,7435
NZ_CP081871.1,108,7.955156253,10968
NZ_CP080631.1,30,14.2605941,7073
NZ_CP020732.1,3,0.551280096,31104
NZ_CP101539.1,20,3.712704909,31551
NZ_CP087961.1,8,5.349921197,54525
